Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Leilani on Greenwood,10215 Greenwood Avenue North,,Seattle,WA,98133,,800-663-5633,T,2023-03-16,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7030756,-122.3556774,2023-11-10,170178,2023-11-10 00:02:41 UTC,,,,2012-02-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,"Pierce County Parks, Cross Park",4420 Military Road East,,Tacoma,WA,98446,,800-663-5633,T,2023-11-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.1054651,-122.3697298,2023-11-10,170233,2023-11-10 00:03:11 UTC,,,,2020-03-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,"Cafaro SOUTH HILL MALL (PUYALLUP, WA)",3700 S. MERIDIAN,,PUYALLUP,WA,98373,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.15598,-122.29757,2023-11-10,170297,2023-11-10 01:14:30 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Woodinville WA4-151 (Woodinville, WA)",14003 NE Woodinville Duvall Rd,,Woodinville,WA,98072,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.75422,-122.15115,2023-11-10,170316,2023-11-10 01:15:12 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Taco Bell Ellensburg,1406 Canyon Road,,Ellensburg,WA,98926,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,46.9789,-120.54343,2023-11-10,170358,2023-11-10 01:14:31 UTC,,,,2020-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RPI PORTEMONS 2005 POPLAR 2,2005 NW Poplar Way,,Issaquah,WA,98027,,888-758-4389,E,,Public,Mon 12:15am - 11:45pm; Tue 12:15am - 11:45pm; Wed 12:15am - 11:45pm; Thu 12:15am - 11:45pm; Fri 12:15am - 11:45pm; Sat 12:15am - 11:45pm; Sun 12:15am - 11:45pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.550487,-122.068649,2023-11-10,170401,2023-11-10 00:40:11 UTC,,,,2020-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Rainier Beach WA3-155 ( Seattle, WA)",9019 RAINIER AVE S,,Seattle,WA,98118,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.52317,-122.27056,2023-11-10,170404,2023-11-10 01:15:43 UTC,,,,2020-12-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ballard Blocks - Tesla Supercharger,1416 NW Ballard Way,,Seattle,WA,98107,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.662554,-122.37504,2023-07-01,170432,2023-07-14 19:41:28 UTC,P,,,2020-12-14,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,2+U,1201 Second Ave,,Seattle,WA,98101,,206-706-9600,E,,Public,Garage hours,,,,,,10,,,Non-Networked,,GPS,47.606659,-122.337363,2021-06-07,170479,2023-07-16 17:53:40 UTC,P,,,2020-12-14,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Shell Gas Station/BJ's - Tesla Supercharger,14579 US-97 Alt,,Entiat,WA,98822,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.684802,-120.206922,2023-07-01,170526,2023-07-14 19:41:28 UTC,P,,,2020-12-21,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Roche Harbor Marina,160 Ruben Memorial Dr,,Roche Harbor,WA,98250,,800-586-3590,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,48.607282,-123.153777,2023-06-12,170580,2023-06-12 20:10:10 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Snug Harbor Resort,1997 Mitchell Bay Rd,,Friday Harbor,WA,98250,,360-378-4762,E,,Public,24 hours daily; guest use only; see front desk for access,,,,,,1,,,Non-Networked,,GPS,48.569915,-123.168265,2023-06-12,170581,2023-06-12 20:10:10 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false
ELEC,Friday Harbor Airport,800 Franklin Rd,,Friday Harbor,WA,98250,,360-378-4724,E,,Public,24 hours daily; drivers must pay at the kiosk inside,,,,,,2,,,Non-Networked,,GPS,48.524715,-123.026405,2023-06-12,170582,2023-06-12 20:10:10 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free; paid lot,,,,,,,,,,true,,,,,,,,,false
ELEC,Burgermaster,2030 Freeway Dr,,Mt. Vernon,WA,98273,,360-899-4075,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,48.439781,-122.341794,2023-06-12,170583,2023-06-12 20:10:10 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free; meal purchase required,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Comfort Suites Burlington Near I-5,500 E George Hopper Rd,,Burlington,WA,98233,,360-255-5830,E,,Public,24 hours daily; guest use only; see front desk for access,,,,,,3,,,Non-Networked,,GPS,48.451871,-122.329766,2023-06-12,170584,2023-06-12 20:10:10 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false
ELEC,Skagit Valley College,1800 N Laventure Rd,,Mt. Vernon,WA,98273,,360-416-7600,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,48.436733,-122.312699,2023-09-14,170585,2023-09-14 14:01:49 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Bellingham International Airport,4255 Mitchell Way,,Bellingham,WA,98226,,360-671-5674,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,48.795524,-122.531874,2023-07-11,170588,2023-07-11 18:28:56 UTC,P,,,2020-12-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Dayton,120 N 1st St,,Dayton,WA,99328,,855-900-7584,E,,Public,24 hours daily,,,,,,1,1,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-9,46.320465,-117.98068,2023-11-10,170911,2023-11-10 01:12:35 UTC,,,,2021-01-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Pullman DCFC,150 E Spring St.,,Pullman,WA,99163,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,46.729875,-117.174581,2023-11-10,170933,2023-11-10 01:13:26 UTC,,,,2021-01-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Pend Oreille PUD,130 North Washington Avenue,This EV Charging Station is sponsored by the Newport Chamber of Commerce and Pend Oreille PUD!,Newport,WA,99156,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,48.1817654,-117.043496,2023-11-10,171183,2023-11-10 00:03:10 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,BARKLEY VILLAGE CORNERSTONE 1,Cornerstone Ln,,Bellingham,WA,98226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.772296,-122.443265,2023-11-10,171199,2023-11-10 00:21:08 UTC,,,,2021-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Tukwila,13050 Interurban Ave So.,,Tukwila,WA,98168,,855-900-7584,E,,Public,24 hours daily,,,,,,1,3,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.485346,-122.27222,2023-11-10,171349,2023-11-10 01:12:36 UTC,,,,2021-01-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,WILLOWS LODGE WILLOWS #1,14580 NE 145th St,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.734159,-122.147041,2023-11-10,171505,2023-11-10 00:23:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BELLEVUE SBCC #1,14509 SE Newport Way,,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.568834,-122.145328,2023-11-10,171512,2023-11-10 00:34:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PUBLIC CHARGING ANGLE LAKE #1,2702 S 200th St,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423345,-122.298724,2023-11-10,171570,2023-11-10 00:10:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KEY CENTER KEY CENTER 5,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6161,-122.19692,2023-11-10,171659,2023-11-10 00:33:27 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KEY CENTER KEY CENTER 4,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616143,-122.19689,2023-11-10,171660,2023-11-10 00:33:27 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KEY CENTER STATION 3,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616057,-122.196775,2023-11-10,171661,2023-11-10 00:21:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KEY CENTER STATION 2,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616072,-122.196829,2023-11-10,171662,2023-11-10 00:21:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KEY CENTER STATION 1,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616101,-122.196893,2023-11-10,171663,2023-11-10 00:20:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KRC SKYLINE SKYLINE #2,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614334,-122.19401,2023-11-10,171665,2023-11-10 00:28:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KRC SKYLINE SKYLINE #3,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614305,-122.194097,2023-11-10,171666,2023-11-10 00:28:22 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SKAGIT STATION SS2,105 E Kincaid St,,Mount Vernon,WA,98273,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.417923,-122.334809,2023-11-10,171723,2023-11-10 00:15:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UWB CASCADIA CC SOUTH LEVEL 3 E,18140 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.75772,-122.190801,2023-11-10,171751,2023-11-10 00:06:16 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NISSAN-EVERETT DC STATION 2,10500 Evergreen Way,,Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.902753,-122.246867,2023-11-10,171755,2023-11-10 00:40:14 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SAFECO PLAZA SAFECO PLAZA #2,1001 4th Ave Safeco Plaza,,Seattle,WA,98154,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606218,-122.333842,2023-11-10,171758,2023-11-10 00:11:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UDR ASHTON BELL #1,10710 NE 10th St,,Bellevue,WA,98004,,888-758-4389,T,2023-10-24,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619708,-122.197202,2023-11-10,171794,2023-11-10 00:06:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,UDR TEN20 #2,1020 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619855,-122.195919,2023-11-10,171795,2023-11-10 00:06:57 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY MED CTR MAIN LOT #7,4109-4251 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443161,-122.212511,2023-11-10,171804,2023-11-10 00:05:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPU HQ #7,3628 S 35th St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228592,-122.484299,2023-11-10,171809,2023-11-10 00:22:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RPNW PSP-COBB #1,1325 4th Ave,,Seattle,WA,98101,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.608712,-122.336058,2023-11-10,171852,2023-11-10 00:14:15 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY MED CTR MAIN LOT #6,400 S 43rd St,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443215,-122.212479,2023-11-10,171879,2023-11-10 00:06:13 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HAMPTON INN NORTH FRONT,11505 NE 2nd Pl,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.612051,-122.186391,2023-11-10,171930,2023-11-10 00:09:11 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE SUMMIT THE SUMMIT - P1,10885 NE 4th St,,Bellevue,WA,98004,,888-758-4389,T,2023-09-14,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61339,-122.194777,2023-11-10,172031,2023-11-10 00:15:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KING COUNTY DES BURIEN P&R #9,14901 4th Ave SW,,Burien,WA,98166,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.469325,-122.338429,2023-11-10,172047,2023-11-10 00:10:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KING COUNTY DES BURIEN P&R #10,14901 4th Ave SW,,Burien,WA,98166,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.469332,-122.338185,2023-11-10,172048,2023-11-10 00:10:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VISITOR GARAGE WALL UNIT,1201 Pacific Ave,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.252059,-122.437484,2023-11-10,172050,2023-11-10 00:09:09 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BELLEVUE DOWNTOWN PARK 1,10201 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.613224,-122.206542,2023-11-10,172053,2023-11-10 00:15:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,400 DEXTER AVE 400 DEXTER #2,400 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622329,-122.342153,2023-11-10,172061,2023-11-10 00:11:45 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DEPT OF ECOLOGY HQ 3,300 Desmond Dr SE,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047742,-122.806456,2023-11-10,172064,2023-11-10 00:11:54 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VM CHARGERS VIRGINIA MASON3,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609553,-122.326337,2023-11-10,172108,2023-11-10 00:09:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VM CHARGERS VIRGINIA MASON1,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,T,2023-11-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609501,-122.326457,2023-11-10,172109,2023-11-10 00:09:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALOFT ALOFT ELEMENT 1,2752-2836 152nd Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635651,-122.136671,2023-11-10,172284,2023-11-10 00:16:23 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCER ISLAND CITY HALL #3,9611 SE 36th St City Hall,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577105,-122.209831,2023-11-10,172315,2023-11-10 00:17:07 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCER ISLAND CITY HALL #2,9611 SE 36th St City Hall,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577174,-122.209822,2023-11-10,172316,2023-11-10 00:06:24 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GARAGE COMMERCIAL ST 1,1300 Commercial St,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.750815,-122.47958,2023-11-10,172343,2023-11-10 00:12:06 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MADISON GARAGE MADISON GARAGE1,1229 Madison St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61008,-122.322151,2023-11-10,172401,2023-11-10 00:10:25 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 97 98,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616729,-122.342786,2023-11-10,172407,2023-11-10 00:09:57 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 214 215,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616629,-122.342611,2023-11-10,172408,2023-11-10 00:09:57 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 136 137,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616703,-122.342746,2023-11-10,172409,2023-11-10 00:09:57 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 95 96,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616701,-122.342813,2023-11-10,172411,2023-11-10 00:09:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 134 135,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616676,-122.342772,2023-11-10,172412,2023-11-10 00:09:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,INSIGNIA 953 180 181,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616608,-122.342771,2023-11-10,172413,2023-11-10 00:09:51 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
